date,asin,ads_date_ref,tsales_date_ref,impressions,clicks,ad_spend,units_sold,ad_sales,shippedunits,shippedrevenueamount,Item Name,Collection,Category,Size,Inch,Ad Type,orderedunits,orderedrevenueamount
2024-09-09,B0BNKZKGFG,2024-09-09,,"6,558",1,1,0,0,0,0,"NapQueen 2'' 5-Zone Mattress Topper, Queen",5-Zone gel,Mattress Topper,Queen,2 Inch,SP,0,0
2024-09-29,B0BNKZ88Z5,2024-09-29,,296,1,0,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,3 Inch,SP,0,0
2024-10-08,B0D4VJ52F6,2024-10-08,,1,1,0,0,0,0,0,Others,Others,Other,Other,Other,SP,0,0
2024-10-07,B0BNL3RDG4,2024-10-07,,8,1,0,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-10-06,B0BNL4L4K5,2024-10-06,,"1,866",1,1,0,0,0,0,"NapQueen 4'' Green Tea Mattress Topper, Twin",Green Tea,Mattress Topper,Twin,4 Inch,SP,0,0
2024-10-06,B0BNL4VP6Q,2024-10-06,,971,2,2,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, King",Green Tea,Mattress Topper,King,2 Inch,SP,0,0
2024-09-15,B0BNKZ88Z5,2024-09-15,,"3,416",2,3,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,3 Inch,SP,0,0
2024-09-20,B0CR49NR3B,2024-09-20,,274,2,5,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-10-09,B0BNL1QKLV,2024-10-09,,"2,198",2,5,0,0,0,0,"NapQueen 1.5'' 5-Zone Mattress Topper, Twin-XL",5-Zone gel,Mattress Topper,Twin XL,1.5 Inch,SP,0,0
2024-09-10,B09X1F8C23,2024-09-10,,130,2,1,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,6 Inch,SP,0,0
2024-09-21,B0BNL3J36Z,2024-09-21,,213,2,1,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin",Green Tea,Mattress Topper,Twin,2 Inch,SP,0,0
2024-10-09,B0BNL5CJ8G,2024-10-09,,765,2,6,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Queen",Bamboo Charcoal Topper,Mattress Topper,Queen,2 Inch,SP,0,0
2024-09-21,B0CR49NR3B,2024-09-21,,298,2,3,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-10-09,B0BNL3YY1C,2024-10-09,,759,2,5,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Full",Green Tea,Mattress Topper,Full,2 Inch,SP,0,0
2024-10-09,B0D4MMQRCP,2024-10-09,,"1,868",2,8,0,0,0,0,Others,Others,Other,Other,Other,SP,0,0
2024-09-11,B0CR49BQRS,2024-09-11,,"2,254",2,7,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,SP,0,0
2024-10-09,B0BNL7TJRT,2024-10-09,,"1,184",2,6,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,4 Inch,SP,0,0
2024-09-19,B0BNL3J36Z,2024-09-19,,210,2,1,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin",Green Tea,Mattress Topper,Twin,2 Inch,SP,0,0
2024-10-04,B0BNL1MQ48,2024-10-04,,217,2,1,0,0,0,0,"NapQueen 4"" Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,4 Inch,SP,0,0
2024-09-11,B0BNL3RDG4,2024-09-11,,"24,164",2,3,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-10-09,B0BNL4R8NS,2024-10-09,,"4,525",2,5,0,0,0,0,"NapQueen 3"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin-XL",Bamboo Charcoal Topper,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-09-13,B0BNKZKGFG,2024-09-13,,"3,161",2,3,0,0,0,0,"NapQueen 2'' 5-Zone Mattress Topper, Queen",5-Zone gel,Mattress Topper,Queen,2 Inch,SP,0,0
2024-10-07,B0BNL5N28Z,2024-10-07,,"4,588",2,2,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,2 Inch,SP,0,0
2024-10-04,B0CR4C5WXS,2024-10-04,,888,2,6,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,SP,0,0
2024-09-15,B0BNKZ5BR1,2024-09-15,,"7,246",2,2,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-09-27,B0CR49NR3B,2024-09-27,,975,2,5,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-09-26,B0BNL3J36Z,2024-09-26,,318,2,1,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin",Green Tea,Mattress Topper,Twin,2 Inch,SP,0,0
2024-10-07,B0BNKXC5H1,2024-10-07,,59,2,1,0,0,0,0,"NapQueen 1.5'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,1.5 Inch,SP,0,0
2024-09-15,B0BNL3RDG4,2024-09-15,,"7,012",2,3,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-10-08,B0CR4BK4FW,2024-10-08,,"2,564",2,5,0,0,0,0,"NapQueen Elite Series Machka Twin Mattress, 10 Inch Cooling Gel Memory Foam Mattress Twin, Hybrid Mattress in a Box with Individual Pocket Sprin",Machka,Mattress,Twin,10 Inch,SP,0,0
2024-10-09,B0D4QZT3YH,2024-10-09,,615,2,8,0,0,0,0,Others,Others,Other,Other,Other,SP,0,0
2024-09-11,B0BRCXCXCV,2024-09-11,,314,2,4,0,0,0,0,"NapQueen Anula Green Tea 10'', Queen",Anula,Mattress,Queen,10 Inch,SP,0,0
2024-10-09,B0BNL5FVMF,2024-10-09,,930,2,4,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, King",Bamboo Charcoal Topper,Mattress Topper,King,2 Inch,SP,0,0
2024-09-17,B0BNL5N28Z,2024-09-17,,"4,392",2,2,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,2 Inch,SP,0,0
2024-09-19,B0CR49NR3B,2024-09-19,,230,2,4,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-09-17,B0CR4C5WXS,2024-09-17,,599,2,5,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,SP,0,0
2024-09-11,B0BNL117VT,2024-09-11,,"2,592",2,2,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Queen",Swirl Egg Shell,Mattress Topper,Queen,3 Inch,SP,0,0
2024-10-04,B0BNKZ6N9L,2024-10-04,,742,2,2,0,0,0,0,"NapQueen 3'' 5-Zone Mattress Topper, Twin",5-Zone gel,Mattress Topper,Twin,3 Inch,SP,0,0
2024-09-11,B0BNKZKGFG,2024-09-11,,"5,737",2,2,0,0,0,0,"NapQueen 2'' 5-Zone Mattress Topper, Queen",5-Zone gel,Mattress Topper,Queen,2 Inch,SP,0,0
2024-09-16,B0BNKYPVM6,2024-09-16,,"1,281",2,2,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, King",Swirl Egg Shell,Mattress Topper,King,2 Inch,SP,0,0
2024-09-24,B0BNKYZD2Z,2024-09-24,,367,2,1,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,SP,0,0
2024-09-14,B0BNKZKGFG,2024-09-14,,278,2,3,0,0,0,0,"NapQueen 2'' 5-Zone Mattress Topper, Queen",5-Zone gel,Mattress Topper,Queen,2 Inch,SP,0,0
2024-10-03,B0BNKYZD2Z,2024-10-03,,211,2,1,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,SP,0,0
2024-09-15,B0CR49NR3B,2024-09-15,,276,2,5,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-09-16,B0BNL3RDG4,2024-09-16,,"7,449",2,3,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-10-05,B0BNKZ5BR1,2024-10-05,,"1,510",2,3,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-09-18,B0BNKYZD2Z,2024-09-18,,625,2,1,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,SP,0,0
2024-09-17,B09X1F8C23,2024-09-17,,"4,819",2,1,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,6 Inch,SP,0,0
2024-09-13,B09X1F8C23,2024-09-13,,"3,146",2,1,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,6 Inch,SP,0,0
2024-09-15,B0BNL117VT,2024-09-15,,"1,773",2,2,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Queen",Swirl Egg Shell,Mattress Topper,Queen,3 Inch,SP,0,0
2024-10-08,B0BNL4WZQV,2024-10-08,,133,2,1,0,0,0,0,"NapQueen 1.5"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,1.5 Inch,SP,0,0
2024-09-15,B0BNKYPVM6,2024-09-15,,"1,536",2,2,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, King",Swirl Egg Shell,Mattress Topper,King,2 Inch,SP,0,0
2024-09-09,B0BNL117VT,2024-09-09,,"2,538",2,3,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Queen",Swirl Egg Shell,Mattress Topper,Queen,3 Inch,SP,0,0
2024-09-09,B0BNL7TJRT,2024-09-09,,"2,160",3,4,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,4 Inch,SP,0,0
2024-09-15,B0BNL5BKMK,2024-09-15,,"1,220",3,1,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,SP,0,0
2024-09-10,B0BNL3RDG4,2024-09-10,,"32,107",3,4,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-10-05,B0BNL1MQ48,2024-10-05,,962,3,4,0,0,0,0,"NapQueen 4"" Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,4 Inch,SP,0,0
2024-09-12,B09X1F8C23,2024-09-12,,"1,151",3,2,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,6 Inch,SP,0,0
2024-10-08,B0BRDBKLVJ,2024-10-08,,45,3,2,0,0,0,0,"NapQueen 10"" Maxima Hybrid Mattress, Twin-XL, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin XL,10 Inch,SP,0,0
2024-09-30,B0CR49NR3B,2024-09-30,,"1,351",3,8,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-09-14,B0CR49NR3B,2024-09-14,,258,3,7,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-10-07,B0BNL1MQ48,2024-10-07,,"1,864",3,3,0,0,0,0,"NapQueen 4"" Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,4 Inch,SP,0,0
2024-09-14,B0BNKZ5BR1,2024-09-14,,"6,090",3,4,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-10-02,B0CR49NR3B,2024-10-02,,"1,252",3,7,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-09-26,B0CR49NR3B,2024-09-26,,682,3,6,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-09-11,B09X1F8C23,2024-09-11,,475,3,1,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,6 Inch,SP,0,0
2024-10-07,B0CR49NR3B,2024-10-07,,"1,544",3,7,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-10-06,B0CR49NR3B,2024-10-06,,"2,107",3,6,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-09-10,B0CR4C5WXS,2024-09-10,,739,3,9,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,SP,0,0
2024-09-14,B09X1F8C23,2024-09-14,,"4,716",3,1,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,6 Inch,SP,0,0
2024-09-09,B0BNL3RDG4,2024-09-09,,"25,918",3,5,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-10-09,B09KDTS4DC,2024-10-09,,"3,447",3,6,0,0,0,0,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,8 Inch,SP,0,0
2024-10-09,B09KDXJJ6W,2024-10-09,,"5,304",3,6,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,10 Inch,SP,0,0
2024-09-14,B0BNL3RDG4,2024-09-14,,"6,340",3,10,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-09-13,B0BNL5N28Z,2024-09-13,,"4,443",3,4,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,2 Inch,SP,0,0
2024-10-05,B0BNKZ88Z5,2024-10-05,,"1,925",3,3,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,3 Inch,SP,0,0
2024-09-10,B0BNL3J36Z,2024-09-10,,395,3,1,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin",Green Tea,Mattress Topper,Twin,2 Inch,SP,0,0
2024-10-09,B0BNL17RLC,2024-10-09,,448,3,8,0,0,0,0,"NapQueen 1.5'' Swirl Gel Mattress Topper, Queen",Swirl Egg Shell,Mattress Topper,Queen,1.5 Inch,SP,0,0
2024-10-06,B0BNL4WZQV,2024-10-06,,123,3,1,0,0,0,0,"NapQueen 1.5"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,1.5 Inch,SP,0,0
2024-09-10,B0BNKZKGFG,2024-09-10,,"8,865",3,4,0,0,0,0,"NapQueen 2'' 5-Zone Mattress Topper, Queen",5-Zone gel,Mattress Topper,Queen,2 Inch,SP,0,0
2024-09-09,B0CR49NR3B,2024-09-09,,667,4,8,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-09-10,B0BNL4CB4X,2024-09-10,,"6,911",4,5,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,1.5 Inch,SP,0,0
2024-09-14,B0BNL11QD8,2024-09-14,,"5,052",4,5,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,4 Inch,SP,0,0
2024-10-05,B0CR49NR3B,2024-10-05,,898,4,10,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-10-09,B0BNKY8RQN,2024-10-09,,"1,215",4,8,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Queen",Swirl Egg Shell,Mattress Topper,Queen,2 Inch,SP,0,0
2024-09-10,B0BNL7TJRT,2024-09-10,,"1,850",4,5,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,4 Inch,SP,0,0
2024-10-05,B0CR4C5WXS,2024-10-05,,946,4,11,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 10 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,10 Inch,SP,0,0
2024-09-22,B0CR4BGLK5,2024-09-22,,"3,360",4,10,0,0,0,0,"NapQueen Elite Series Machka Queen Mattress, 12 Inch Cooling Gel Memory Foam Mattress Queen, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Queen,12 Inch,SP,0,0
2024-09-15,B0BNL7TJRT,2024-09-15,,"3,789",4,5,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,4 Inch,SP,0,0
2024-10-08,B0BNL1MQ48,2024-10-08,,"2,895",4,5,0,0,0,0,"NapQueen 4"" Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,4 Inch,SP,0,0
2024-09-09,B0BNKZ5BR1,2024-09-09,,"18,408",4,5,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-09-12,B0BNKZKGFG,2024-09-12,,"5,976",4,5,0,0,0,0,"NapQueen 2'' 5-Zone Mattress Topper, Queen",5-Zone gel,Mattress Topper,Queen,2 Inch,SP,0,0
2024-09-19,B0CR49BQRS,2024-09-19,,"2,158",4,9,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,SP,0,0
2024-09-24,B0CR49BQRS,2024-09-24,,"2,163",4,11,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,SP,0,0
2024-10-05,B0BNL3J36Z,2024-10-05,,"1,942",4,3,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin",Green Tea,Mattress Topper,Twin,2 Inch,SP,0,0
2024-09-09,B0CR4BGLK5,2024-09-09,,"2,648",4,11,0,0,0,0,"NapQueen Elite Series Machka Queen Mattress, 12 Inch Cooling Gel Memory Foam Mattress Queen, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Queen,12 Inch,SP,0,0
2024-09-17,B0BNL3RDG4,2024-09-17,,"6,617",4,7,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-09-11,B0BNL7TJRT,2024-09-11,,"1,996",4,5,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,4 Inch,SP,0,0
2024-09-17,B0CR49NR3B,2024-09-17,,219,4,9,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-09-21,B0CR4C98FS,2024-09-21,,"7,493",4,13,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,SP,0,0
2024-10-08,B0CR49NR3B,2024-10-08,,"7,888",4,8,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 10 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,10 Inch,SP,0,0
2024-10-04,B0BNKYZD2Z,2024-10-04,,660,4,2,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,SP,0,0
2024-09-12,B0BNL11QD8,2024-09-12,,"5,412",4,5,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,4 Inch,SP,0,0
2024-09-25,B0BNL3J36Z,2024-09-25,,325,4,2,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin",Green Tea,Mattress Topper,Twin,2 Inch,SP,0,0
2024-09-16,B0BNKZ88Z5,2024-09-16,,"2,857",5,7,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,3 Inch,SP,0,0
2024-10-09,B0BNKZF51P,2024-10-09,,796,5,11,0,0,0,0,"NapQueen 1.5'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,1.5 Inch,SP,0,0
2024-09-11,B0BNL11QD8,2024-09-11,,"8,748",5,7,0,0,0,0,"NapQueen 4'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,4 Inch,SP,0,0
2024-10-09,B0BNL71DN2,2024-10-09,,"3,953",5,17,0,0,0,0,"NapQueen 3"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Queen",Bamboo Charcoal Topper,Mattress Topper,Queen,3 Inch,SP,0,0
2024-09-20,B0CR49BQRS,2024-09-20,,"1,428",5,15,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,SP,0,0
2024-10-09,B0CQVL5T61,2024-10-09,,"6,520",5,13,0,0,0,0,"NapQueen Zeta Bed Frame, King",Zeta,Bed Frame,King,16 Inch,SP,0,0
2024-09-12,B0BNKYZD2Z,2024-09-12,,"4,304",5,5,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,SP,0,0
2024-09-26,B0CR49BQRS,2024-09-26,,"2,131",5,14,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,SP,0,0
2024-10-04,B09X1F8C23,2024-10-04,,"19,338",5,3,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,6 Inch,SP,0,0
2024-09-10,B0CR49BQRS,2024-09-10,,"2,097",5,12,0,0,0,0,"NapQueen Elite Series Machka King Mattress, 12 Inch Cooling Gel Memory Foam Mattress King, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,King,12 Inch,SP,0,0
2024-10-04,B0BNL5BKMK,2024-10-04,,"1,504",5,2,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,SP,0,0
2024-10-08,B0BNL5N28Z,2024-10-08,,"6,237",5,8,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,2 Inch,SP,0,0
2024-09-13,B0BNKYZD2Z,2024-09-13,,"4,935",5,7,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,2 Inch,SP,0,0
2024-09-14,B0CR4C98FS,2024-09-14,,"7,471",5,15,0,0,0,0,"NapQueen Elite Series Machka Full Mattress, 12 Inch Cooling Gel Memory Foam Mattress Full, Hybrid Mattress in a Box with Individual Pocket Spring",Machka,Mattress,Full,12 Inch,SP,0,0
2024-09-14,B0BNL5N28Z,2024-09-14,,"4,593",5,7,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,2 Inch,SP,0,0
2024-10-07,B0BNKZ5BR1,2024-10-07,,"7,722",6,9,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,3 Inch,SP,0,0
2024-10-03,B0BNL5BKMK,2024-10-03,,"1,580",6,2,0,0,0,0,"NapQueen 2"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,2 Inch,SP,0,0
2024-09-13,B0BNKZ88Z5,2024-09-13,,"6,581",6,7,0,0,0,0,"NapQueen 3'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,3 Inch,SP,0,0
